Date,Open,High,Low,Close,Adj Close,Volume
2020-01-13,10899.388672,10918.782227,10724.843750,10821.812500,10821.812500,2233634
2020-01-14,10744.237305,10918.782227,10705.449219,10860.600586,10860.600586,2096014
2020-01-15,10860.600586,10879.995117,10724.843750,10763.630859,10763.630859,1836758
2020-01-16,10763.630859,11132.116211,10744.237305,11112.721680,11112.721680,10067891
2020-01-17,11132.116211,11229.085938,11073.933594,11073.933594,11073.933594,5597063
2020-01-20,11073.933594,11073.933594,10899.388672,10957.570313,10957.570313,2422663
2020-01-21,10957.570313,11287.267578,10938.176758,11229.085938,11229.085938,4270356
2020-01-22,11229.085938,11267.873047,11054.540039,11248.479492,11248.479492,5779203
2020-01-23,null,null,null,null,null,null
2020-01-24,null,null,null,null,null,null
2020-01-27,null,null,null,null,null,null
2020-01-28,null,null,null,null,null,null
2020-01-29,null,null,null,null,null,null
2020-01-30,11132.116211,11132.116211,10841.207031,10841.207031,10841.207031,4371907
2020-01-31,10802.418945,10821.812500,10084.843750,10472.722656,10472.722656,4875881
2020-02-03,10336.964844,10647.267578,9910.297852,10472.722656,10472.722656,4705284
2020-02-04,10492.116211,10744.237305,10414.540039,10686.055664,10686.055664,4177826
2020-02-05,10686.055664,11054.540039,10569.691406,11015.751953,11015.751953,6008347
2020-02-06,11035.146484,11636.358398,10996.358398,11597.570313,11597.570313,8510496
2020-02-07,11597.570313,11675.145508,11481.207031,11616.963867,11616.963867,5343113
2020-02-10,11578.175781,11597.570313,11306.661133,11442.418945,11442.418945,3171969
2020-02-11,11403.630859,11481.207031,11190.297852,11248.479492,11248.479492,8149456
2020-02-12,11267.873047,11597.570313,11267.873047,11326.054688,11326.054688,4857522
2020-02-13,11345.449219,11442.418945,11287.267578,11326.054688,11326.054688,4132838
2020-02-14,11345.449219,11461.812500,11093.328125,11093.328125,11093.328125,5642588
2020-02-17,11093.328125,11151.509766,11073.933594,11151.509766,11151.509766,5338859
2020-02-18,11132.116211,11248.479492,11112.721680,11112.721680,11112.721680,2784168
2020-02-19,11112.721680,11112.721680,10899.388672,11054.540039,11054.540039,4688707
2020-02-20,11073.933594,11112.721680,10976.964844,11015.751953,11015.751953,2949889
2020-02-21,10996.358398,11132.116211,10938.176758,11015.751953,11015.751953,3077146
2020-02-24,10860.600586,10879.995117,10569.691406,10569.691406,10569.691406,5998344
2020-02-25,10472.722656,10879.995117,10453.328125,10860.600586,10860.600586,10259677
2020-02-26,10744.237305,10957.570313,10608.479492,10744.237305,10744.237305,3816321
2020-02-27,10763.630859,10899.388672,10724.843750,10860.600586,10860.600586,3977171
2020-02-28,10686.055664,10783.025391,10550.297852,10783.025391,10783.025391,3132524
2020-03-02,10744.237305,10860.600586,10627.874023,10744.237305,10744.237305,7334871
2020-03-03,10860.600586,10976.964844,10705.449219,10744.237305,10744.237305,6547176
2020-03-04,10744.237305,10957.570313,10744.237305,10918.782227,10918.782227,7801408
2020-03-05,10957.570313,11112.721680,10763.630859,10860.600586,10860.600586,3054278
2020-03-06,10821.812500,10860.600586,10666.661133,10860.600586,10860.600586,1856713
2020-03-09,10395.146484,10414.540039,10104.237305,10104.237305,10104.237305,4155422
2020-03-10,9716.359375,10336.964844,9696.964844,10007.267578,10007.267578,6441884
2020-03-11,10084.843750,10084.843750,9309.086914,9503.025391,9503.025391,3493824
2020-03-12,9367.268555,9367.268555,8843.631836,8843.631836,8843.631836,5616318
2020-03-13,8242.419922,9095.752930,8242.419922,8921.208008,8921.208008,11783118
2020-03-16,8669.086914,8921.208008,8300.602539,8416.965820,8416.965820,9343539
2020-03-17,7990.299316,8746.662109,7873.935547,8223.026367,8223.026367,11598396
2020-03-18,8513.935547,8513.935547,8164.844727,8261.814453,8261.814453,4942551
2020-03-19,8145.450684,8145.450684,7699.390137,8106.662598,8106.662598,5953768
2020-03-20,8029.086914,8106.662598,7660.602539,8106.662598,8106.662598,3968276
2020-03-23,7602.420410,7602.420410,7544.238770,7544.238770,7544.238770,2799533
2020-03-24,7544.238770,7641.208496,7253.330078,7369.693359,7369.693359,4380518
2020-03-25,7718.784180,7718.784180,7427.875000,7718.784180,7718.784180,5327258
2020-03-26,7679.996094,7718.784180,7330.905762,7602.420410,7602.420410,8824899
2020-03-27,7563.632813,7563.632813,7078.784668,7078.784668,7078.784668,5068594
2020-03-30,6787.875488,6787.875488,6593.936035,6690.905762,6690.905762,4698427
2020-03-31,6962.420898,7098.178223,6244.845703,6904.239258,6904.239258,7269018
2020-04-01,6943.026855,7350.299316,6923.632813,7350.299316,7350.299316,1939239
2020-04-02,null,null,null,null,null,null
2020-04-03,7408.481445,7583.026855,7369.693359,7583.026855,7583.026855,2922949
2020-04-06,7602.420410,7951.511230,7602.420410,7951.511230,7951.511230,5209153
2020-04-07,7951.511230,8106.662598,7796.359863,8048.480957,8048.480957,3234644
2020-04-08,7951.511230,8029.086914,7776.965820,8009.692871,8009.692871,2785714
2020-04-09,8009.692871,8067.875000,7815.753906,8009.692871,8009.692871,5372452
2020-04-10,7815.753906,7951.511230,7679.996094,7757.572266,7757.572266,4063357
2020-04-13,7738.178223,7835.147949,7505.451172,7835.147949,7835.147949,15781406
2020-04-14,7854.541504,7854.541504,7583.026855,7757.572266,7757.572266,3530871
2020-04-15,7757.572266,8009.692871,7757.572266,8009.692871,8009.692871,3032183
2020-04-16,7990.299316,8223.026367,7912.723633,8126.056641,8126.056641,4927777
2020-04-17,8416.965820,8533.329102,8319.996094,8339.389648,8339.389648,6353687
2020-04-20,8455.753906,8513.935547,8242.419922,8281.208008,8281.208008,6460112
2020-04-21,8067.875000,8145.450684,7738.178223,7796.359863,7796.359863,6176672
2020-04-22,7563.632813,8106.662598,7486.057129,8067.875000,8067.875000,3836327
2020-04-23,8145.450684,8223.026367,7835.147949,7990.299316,7990.299316,5813053
2020-04-24,7990.299316,7990.299316,7776.965820,7990.299316,7990.299316,5352291
2020-04-27,7912.723633,8067.875000,7854.541504,7951.511230,7951.511230,4550107
2020-04-28,7951.511230,8029.086914,7796.359863,7970.905273,7970.905273,6847708
2020-04-29,7970.905273,8029.086914,7932.117188,8009.692871,8009.692871,5957789
2020-04-30,null,null,null,null,null,null
2020-05-01,null,null,null,null,null,null
2020-05-04,8009.692871,8397.571289,7970.905273,8358.784180,8358.784180,4674657
2020-05-05,8378.177734,8416.965820,8184.238281,8397.571289,8397.571289,3034582
2020-05-06,8378.177734,8378.177734,8203.632813,8300.602539,8300.602539,9007609
2020-05-07,8455.753906,8455.753906,8223.026367,8261.814453,8261.814453,3413851
2020-05-08,8261.814453,8824.238281,8261.814453,8688.480469,8688.480469,5973156
2020-05-11,8688.480469,8882.419922,8533.329102,8746.662109,8746.662109,3787782
2020-05-12,8746.662109,8882.419922,8707.875000,8804.844727,8804.844727,7777174
2020-05-13,8766.056641,9270.298828,8610.905273,9192.722656,9192.722656,5850643
2020-05-14,8998.783203,9115.147461,8921.208008,8921.208008,8921.208008,2219352
2020-05-15,8921.208008,9115.147461,8746.662109,8863.026367,8863.026367,1447332
2020-05-18,8804.844727,8998.783203,8746.662109,8998.783203,8998.783203,2672664
2020-05-19,9192.722656,9270.298828,9037.571289,9134.541016,9134.541016,3398201
2020-05-20,9037.571289,9134.541016,9037.571289,9095.752930,9095.752930,1261139
2020-05-21,8979.389648,9716.359375,8979.389648,9716.359375,9716.359375,2896652
2020-05-22,9309.086914,9503.025391,9250.904297,9270.298828,9270.298828,2698368
2020-05-25,9309.086914,9464.238281,9231.510742,9347.874023,9347.874023,2430139
2020-05-26,9192.722656,9444.843750,9192.722656,9444.843750,9444.843750,1998252
2020-05-27,9619.389648,9619.389648,9192.722656,9192.722656,9192.722656,2193468
2020-05-28,9309.086914,9309.086914,9173.329102,9192.722656,9192.722656,1315307
2020-05-29,9153.934570,9386.662109,9018.177734,9386.662109,9386.662109,2418022
2020-06-01,9406.055664,9696.964844,9406.055664,9677.571289,9677.571289,2296568
2020-06-02,10336.964844,10336.964844,10278.783203,10336.964844,10336.964844,5896818
2020-06-03,11054.540039,11054.540039,10472.722656,11054.540039,11054.540039,5155556
2020-06-04,11054.540039,11132.116211,10783.025391,10783.025391,10783.025391,2432847
2020-06-05,10627.874023,10783.025391,10433.934570,10666.661133,10666.661133,2402477
2020-06-08,10705.449219,10821.812500,10569.691406,10627.874023,10627.874023,3842387
2020-06-09,10627.874023,10899.388672,10569.691406,10879.995117,10879.995117,7737959
2020-06-10,10879.995117,10899.388672,10627.874023,10860.600586,10860.600586,1854264
2020-06-11,10783.025391,10821.812500,10433.934570,10550.297852,10550.297852,4649597
2020-06-12,9929.692383,10472.722656,9929.692383,10433.934570,10433.934570,2389638
2020-06-15,11054.540039,11112.721680,10278.783203,10589.085938,10589.085938,6873308
2020-06-16,10666.661133,10705.449219,10472.722656,10589.085938,10589.085938,4457269
2020-06-17,10589.085938,10589.085938,10395.146484,10414.540039,10414.540039,1520551
2020-06-18,10278.783203,10375.752930,10201.207031,10298.176758,10298.176758,1762896
2020-06-19,10220.601563,10395.146484,10220.601563,10395.146484,10395.146484,1177144
2020-06-22,10453.328125,10453.328125,10143.025391,10278.783203,10278.783203,1661703
2020-06-23,10395.146484,10395.146484,10220.601563,10278.783203,10278.783203,1589334
2020-06-24,10278.783203,10317.570313,10162.418945,10181.813477,10181.813477,1194547
2020-06-25,10104.237305,10104.237305,9890.904297,9968.480469,9968.480469,1883088
2020-06-26,10084.843750,10123.631836,9755.146484,9832.722656,9832.722656,2396212
2020-06-29,9696.964844,9755.146484,9250.904297,9580.601563,9580.601563,4104401
